Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR
Punjab,717.8386552,23.59573963,240.3775036,19.61,68.61,21.81,22.52065066,315.6355546
Punjab,527.9067044,16.3254429,200.648588,18.75,80.97,15.9,22.54676646,281.5304392
Punjab,540.5877068,34.74115509,180.3188738,22.42,77.87,24.44,27.37675957,307.1781726
Punjab,666.1040834,25.16358859,174.9280007,22.06,51.88,9.12,24.27779049,332.2450023
Punjab,853.6826772,19.86061925,161.9537209,24.4,58.47,25.38,28.20699058,323.6586394
Punjab,856.6710447,30.32365234,133.1547009,20.66,70.07,14.09,24.12652671,304.3887608
Punjab,713.1914301,33.35141936,172.4960921,12.82,76.02,11.91,13.75199667,317.0265993
Punjab,323.1567483,10.46440089,307.4416347,19.84,74.08,0.25,23.3784542,301.4440878
Punjab,1101.637432,25.95538575,257.1377304,25.97,59.04,0.88,30.46418325,377.6170579
Punjab,755.9901578,21.95847057,126.5065832,20.51,41.19,23.87,21.03896602,352.0760868
Punjab,592.3401314,27.28741966,198.3214358,20.77,45.02,28.54,21.78159544,315.8909267
Punjab,841.4664652,31.86986156,188.9200416,26.93,64.09,8.62,32.30895027,328.5550265
Punjab,903.477923,19.89889034,168.7026304,18.44,65.13,12.91,20.53333837,337.1262241
Punjab,696.6120434,9.42464707,112.3662441,14.29,43.52,16.44,12.55198094,314.3874433
Punjab,873.4765617,35.61706203,211.9089938,21.2,60.67,4.74,23.94685442,343.8600505
Punjab,605.4419682,11.48994032,225.1602736,19.58,69.47,11.92,22.55683654,326.1379364
Punjab,1009.006664,29.22982569,131.325921,17.17,42.73,14.24,16.51316001,346.1797913
Punjab,552.983187,21.68626581,296.6700955,21.12,76.57,36.02,25.4274958,305.9716216
Punjab,652.8250554,25.40886069,272.1322195,24.46,54.34,21.51,42.89870573,369.3520305
Punjab,974.5182918,42.80760363,221.1461699,21.95,78.86,16.02,26.81641967,329.3230495
Punjab,984.4788254,97.67167326,121.2914081,23.53,52,7.48,26.34982133,362.4341804
Punjab,1068.956233,11.84154914,195.9128129,31.07,44.6,10.95,36.15006178,399.5598217
Punjab,996.5107664,36.95159648,201.8395308,20.29,53.13,35.88,21.91279452,366.1498849
Punjab,740.9498137,22.79185563,210.0087611,23.39,58.57,3.84,26.80727782,334.1969465
Punjab,539.5567522,32.39793386,280.6692726,19.45,54.17,55.9,20.85728014,312.6143457
Punjab,1075.452023,37.38011117,174.2263154,17.77,56.76,4.6,18.75599787,315.4030037
Punjab,1055.892826,41.84139198,309.918724,19.08,65.01,21.83,21.41094772,363.6306481
Punjab,674.9416981,26.50604769,205.8148246,19.61,57.43,113.95,21.39323095,334.0319846
Punjab,998.3278945,17.94237808,158.1221176,23.8,59.01,18.81,27.42083141,335.5266758
Punjab,746.7971947,33.61564441,328.5982474,33.75,34.36,5.1,38.8761604,378.0652511
Punjab,1094.920414,29.18255377,230.3799879,18.42,65.88,43.97,20.57754702,347.0889868
Punjab,638.3774166,21.63027068,151.5507839,19.92,58.66,29.4,21.94619505,320.9551296
Punjab,1168.20152,24.19730258,182.6688806,21.68,84.15,22.9,26.97543947,332.4397758
Punjab,999.8281326,36.6322411,223.1416778,32.4593484,45.91,10.67,26.36065225,379.5228138
Punjab,1165.122068,44.62508969,178.9668475,23.32,32.88,12.15,24.12755701,384.9657128
Punjab,697.5643364,12.12240546,182.0532372,28.42,69.27,35.64,34.91710274,342.8478936
Punjab,914.5550565,32.03005921,134.0797612,9.87,65.2,23.63,10.51979053,282.6665091
Punjab,572.236501,19.3414416,78.13806407,10.07,44.87,68.47,8.487350469,265.8882219
Punjab,962.039556,12.0179785,179.053638,19.52,37.05,9.99,19.23537657,328.5102327
Punjab,983.9427522,52.93624867,189.1385291,27.49,83.06,37.92,34.9860951,376.9217044
Punjab,1266.158675,21.46404784,207.4643111,14.17,81.21,43.34,16.16116559,328.6601634
Punjab,899.4328847,10.18407959,137.5412339,6.96,22.69,97.94,6.268814862,281.3306869
Punjab,939.1891821,18.62818841,95.66129764,24.86,53.13,35.78,28.31266546,385.314728
Punjab,663.8497086,13.77833925,116.9411304,23.22,84.96,23.78,29.20628808,338.7870847
Punjab,913.7243365,19.61275875,240.1065657,16.55,52.86,15.4,16.65590616,316.710125
Punjab,684.1694463,10.98021758,133.3705796,17.07,52.64,1.08,17.36408165,307.8751253
Punjab,828.1384538,21.28172152,151.5042995,17.15,55.76,28.71,17.78586101,288.8498741
Punjab,876.1240747,18.21903132,157.6937544,22.55,43.19,9.6,24.08865454,345.9840407
Punjab,721.1093041,28.05539025,144.7180694,18.87,34.43,66.45,18.06283638,315.3278968
Punjab,777.4455061,31.06589019,141.3776949,24.47,75.79,11.99,30.03882097,319.3914716
Punjab,721.1303656,26.84940966,129.0307429,7.73,32.36,34.24,7.235594641,277.0464815
Punjab,699.0908668,21.89053775,262.8627777,17.72,63.71,0.11,19.37090718,312.9953826
Punjab,1033.16527,24.5333293,219.497862,16.37,73.3,7.44,18.44986924,299.6922498
Punjab,830.6403376,16.98082728,250.6846251,20.72,38.23,4.78,21.03316055,327.2412419
Punjab,920.7028975,17.56413254,262.8950267,19.31,46.14,66.6,19.8435974,336.065002
Punjab,543.4296879,29.12539046,83.51801934,25.99,78.2,7.12,32.39976878,313.6084059
Punjab,1264.903477,8.246916664,191.811487,12.7,67.99,19.15,12.77933758,291.6147894
Punjab,927.548272,25.25084693,144.4263753,22.23,50.74,24.15,24.39407144,344.4350838
Punjab,708.5329077,20.96332275,245.3923547,24.79,78.03,18.66,30.71337351,369.9545533
Punjab,1218.028707,35.16005935,138.5056605,31.28,78.1,80.65,39.80980359,398.3746204
Punjab,331.3069741,6.171545472,109.6249401,19.59,64.04,11.85,22.03357904,288.8369415
Punjab,979.8636788,26.68873427,94.02240353,23.62,46.5,22.73,25.91975966,328.2460534
Punjab,985.5496483,29.85560961,163.5549217,12.98,53.8,0.55,11.74982694,284.3163801
Punjab,932.2794462,7.033165864,225.3763439,17.86292029,64.3,0.25,10.42958012,325.931228
Punjab,862.898098,14.61242541,189.9983601,26.22,57.17,94.28,30.62710776,366.4465826
Punjab,937.8310031,25.18135865,107.3810508,21.97,74.08,146.75,26.36843577,324.3171259
Punjab,990.1776777,31.87635096,311.7307345,27.89,37.05,26.49,30.95533888,397.413591
Punjab,620.6414152,25.36822483,219.8824966,15.13,37.59,39.53,13.14860471,317.4363124
Punjab,910.8691456,31.19839124,229.4422713,24.6,62.71,6.32,28.91130667,360.3710668
Punjab,817.4723248,13.84336632,251.7031374,31.34,52.63,8.94,37.34268338,377.8042332
Punjab,574.2336119,6.9224632,73.64624825,24.1,50.59,57.15,26.99942708,329.7349273
Punjab,932.3090625,27.28433995,125.732529,23.38,33.48,44.97,24.28791492,347.6329923
Punjab,705.5023496,11.58127915,223.2332338,22.04,60.29,56.86,25.08931877,303.4631032
Punjab,516.9543851,13.35428265,127.0333884,14.15,59.21,53.94,13.92086734,279.9893292
Punjab,686.1216179,33.24177868,168.1613918,28.78,69.8,2.54,35.47021847,372.4966732
Punjab,602.7192303,25.2922022,245.737484,18.95,61.03,33.48,20.8233592,278.3713675
Punjab,1014.871036,21.37695802,100.5192755,24.52,58.01,23.87,28.33109388,379.326404
Punjab,847.1830961,18.32638628,154.8598425,14.18,77.66,23.38,15.82550096,318.718654
Punjab,1098.254634,33.97476549,237.9746078,16.1,40.31,16.27,14.77129904,319.433836
Punjab,677.1687832,25.78688754,224.8298547,29.18,68.05,55.33,35.85458383,360.9773205
Punjab,966.6965455,14.59833974,240.7072168,20.26,34.93,24.48,20.06327925,359.1594532
Punjab,1397.740061,11.19924583,230.8508813,29.27,47.42,28.32,33.91245718,422.6322451
Punjab,873.1854549,44.53206493,213.7590092,21.61,41.81,4.64,22.6310143,361.6066679
Punjab,958.3823096,14.50329772,193.4876039,12.79,71.73,28.86,13.2829138,278.9193785
Punjab,933.2803985,31.66703533,197.8384825,26.46,59.02,25.1,31.14188465,334.8409135
Punjab,463.200929,37.26584935,149.9334647,19.05,59.8,11.17,20.84974513,299.1985565
Punjab,911.6927453,27.65163459,118.9379878,25.49,43.4,34.8,28.22990052,374.5347078
Punjab,881.9430956,19.61291264,135.6178166,22.13,55.5,24.94,24.73045976,377.1369054
Punjab,758.2434907,10.22050523,153.3097548,14.28,48.55,52.75,13.05480205,297.3652889
Punjab,668.8099252,8.831927252,133.4499473,22.82,65.75,12.84,26.72518252,333.6624224
Punjab,930.9107526,30.15796648,206.7134742,32.98,45.13,63.28,38.8833633,376.9492894
Punjab,620.1393949,37.56519252,199.3648816,24.46,79.95,7.07,30.44469155,346.3966275
Punjab,1250.512205,25.31729121,196.5827045,21.71,34.87,4,22.08662933,385.341651
Punjab,893.1157102,19.66833817,198.3013977,27.38,47.9,43.45,31.32022025,373.9272656
Punjab,559.6829647,29.5233859,255.2274055,23.05,85.16,2.97,28.98580076,325.9688753
Punjab,665.8743846,17.11200744,176.0602637,23.05,53.47,10.18,25.81729188,331.7353347
Punjab,769.8078626,27.18373132,241.8724145,16.54,40.28,55.81,15.387682,344.3028365
Punjab,1338.451821,30.24475331,211.2090073,23.17,63.29,90.04,26.96860734,357.220268
Punjab,613.4035387,19.14082211,245.7326597,27.18,52.87,37.8,31.53691164,345.2129872
Punjab,801.9924462,24.60756547,276.8023092,17.82,47.46,29.43,17.89619462,361.1522363
Punjab,729.2918417,41.55434326,223.4157606,29.12,43.56,8.86,33.32619378,395.4459844
Punjab,930.3619663,32.04851697,189.2526647,21.54,100,12.57,28.51256041,312.630449
Punjab,699.3867557,34.88623317,191.302504,17.56,56.23,20.06,18.41267215,297.7602797
Punjab,551.2357873,13.53188667,147.1965282,26.99,31.12,59.21,29.09164896,356.8938022
Punjab,758.5016136,35.56941084,155.2496807,20.57,82.41,15.28,25.23056464,315.1679951
Punjab,753.8780136,65.15587107,237.3251024,25.8,69.17,8.45,31.23660636,363.9256795
Punjab,708.7966757,8.815511245,114.6820195,20.54,48.5,7.75,38.02691494,337.9298887
Punjab,702.2583514,29.32237928,279.5889537,21.7,46,0.56,23.18032137,323.6083081
Punjab,1025.542761,22.2393916,168.3336293,24.47,70.1,9.64,29.46020919,370.8077357
Punjab,752.7113897,8.900519571,343.9909816,23.45,56.3,60.23,26.66962251,349.8301369
Punjab,598.972552,24.03174468,139.0588787,12.02,31.11,56.57,8.141033272,296.9515098
Punjab,718.9683017,29.46576807,197.705213,16.39,86.81,106.58,19.83085995,286.2816872
Punjab,785.7843866,26.62867132,159.6480403,26.65,53.49,23.28,30.85901431,337.2595247
Punjab,527.307819,21.23746073,131.8643071,21.34,82.43,54.8,26.3233576,319.228286
Punjab,1153.634623,24.94195592,242.1770733,19.38,79.18,47.74,23.24765244,337.338837
Punjab,932.0294657,51.40515896,126.00294,15.21,44.98,43.85,13.98848568,302.1390396
Punjab,1023.234659,16.03034549,133.5271531,16.6,75.5,1.69,18.9897848,327.365334
Punjab,923.6724855,34.51425625,219.5446099,11.89,50.23,62.16,9.872836175,296.5347868
Punjab,396.6024577,20.9626051,224.7771149,21.49,32,14.39,21.48994912,293.3447178
Punjab,1125.2719,19.53066743,92.21766747,19.01,53.63,35.88,20.17310275,330.458273
Punjab,594.9854908,22.79286328,214.6580047,17.17,65.96,12.68,18.82645625,319.5576784
Punjab,665.6858419,9.505626512,180.7653368,21.66,53.06,19.79,23.82589503,360.0900556
Punjab,839.5274606,19.36265029,121.962548,23.82,55.39,44.96,27.08942749,327.1696199
Punjab,1028.120173,27.28645969,132.4353284,32.47,77.15,8.62,41.36534907,384.1584873
Punjab,1053.388502,11.59657427,72.24441471,14.44,61.6,29.4,14.57974097,302.572618
Punjab,986.0204997,31.87256224,285.5819127,27.8,47.35,17.5,31.85505253,366.5036662
Punjab,725.747481,14.73634589,236.1111948,26.87,70.53,4.74,32.86304549,363.0173224
Punjab,723.1403076,9.824784948,95.39139521,18.1,62.97,2.06,19.84651335,310.7593994
Punjab,808.7333428,14.89188734,222.5279113,23.02,22.18,66.6,22.6375928,369.7965346
Punjab,791.790098,46.49985832,156.4397708,19.71,66.43,6,22.44252937,320.1735963
Punjab,985.7157162,6.998635815,224.9996793,22.93,65.88,63.52,26.88774306,324.9782316
Punjab,960.197596,31.02023533,152.4206154,29.55,60.3,6.9,35.59018169,371.5541529
Punjab,956.6245562,18.66268264,154.4418186,25.03,73.38,27.3,30.57755087,366.0016773
Punjab,258.4842294,16.44807744,160.9493591,24.54,49.91,28.71,27.55140962,326.4131952
Punjab,807.6968257,31.29597673,143.5796546,19.85,65.05,23.28,22.49474968,311.13644
Punjab,752.7297524,30.33229224,266.7340936,14.58,36.5,16.79,12.25956094,331.761137
Punjab,825.2461506,18.5260512,230.5065179,20.96,66.11,50.77,24.15063558,324.9329018
Punjab,651.1641008,9.911350723,179.81088,28.03,89.3,47.42,36.37958954,345.0771293
Punjab,547.9404057,28.57042818,244.5807049,14.36,45.08,18.79,12.81771547,257.7160161
Punjab,882.2207964,31.44627696,85.14188597,16.72,48.6,16.2,16.4702968,316.4571232
Punjab,702.4193279,21.43739736,104.8651525,22.63,49.35,27.78,24.81497684,320.0614708
Punjab,965.5202085,30.56938599,210.6797219,17.08,61.95,7.44,18.30499734,338.9540685
Punjab,1082.67401,19.19817124,221.9008526,18.04,44.05,3.56,17.85544559,320.1105533
Punjab,1087.4786,19.56182128,192.6248122,19.88,66.32,14.38,22.66187107,337.2970079
Punjab,977.506589,27.04212969,80.01981091,15.17,72.7,29.07,16.71025992,314.1257167
Punjab,903.6336239,30.78365422,118.8551637,17.13,68.02,22.28,18.98152082,295.8313432
Punjab,713.9372868,27.66342317,206.5462513,25.52,33.47,5.68,27.26737686,360.0538511
Punjab,960.4368003,31.79481776,328.1358134,15.46,74.93,48.01,17.3427515,305.1790863
Punjab,857.6264885,18.17509563,249.2671056,14.01,74.06,1.34,15.21605112,322.9709231
Punjab,812.9339335,41.29716838,282.5494056,18.85,72.45,3.98,21.83524206,334.4536453
Punjab,1000.169273,23.66573082,198.6680957,25.66,65.59,23.65,30.67926337,346.0363817
Punjab,1059.384838,26.66307231,199.3554217,21.02,63.3,30.29,23.95028397,332.0879546
Punjab,549.8996339,9.305177631,111.3967205,19.68,75.49,21.34,23.2985841,309.5087485
Punjab,590.735315,20.95923179,236.1407242,22.22,88.85,40.8,28.19527023,332.7729353
Punjab,625.3100483,28.75947855,178.2711887,13.27,65.69124312,22.04,11.3504393,264.089565
Punjab,488.4045993,29.6251508,225.3725531,24.47,76.17,15.9,30.07718809,337.4701387
Punjab,780.524531,40.49450295,189.6497037,23.92,58.71,41.62,27.55067435,349.9451405
Punjab,944.3153818,31.40023291,199.3511745,19.95,58.05,30.57,21.93549042,356.9367795
Punjab,791.267118,27.72716341,176.124566,27.03,36.95,21.6,29.73520396,367.5805789
Punjab,717.9210522,19.47175672,191.2485244,16.36,55.73,4.42,16.68281589,286.4615503
Punjab,1042.86439,20.63291551,236.691298,27.64,45.04,12.04,31.40410256,345.8756566
Punjab,845.2559209,34.98111281,108.8812426,22.77,53.04,48.68,25.38421836,361.1237243
Punjab,910.2353791,35.19596593,95.17535176,20.32,43.53,26.17,20.99272042,336.4137683
Punjab,997.2682736,16.53846961,200.1649365,21.9,53.27,111.26,24.18663742,332.5092335
Punjab,761.1545068,31.98351612,270.0454794,21.46,53.91,19.77,23.64083446,350.9385894
Punjab,1264.938964,35.62042815,284.8119185,28.1,61.45,27.19,33.68513238,407.581034
Punjab,702.720505,12.96436999,100.9709556,16.62,35.78,22.14,15.03787521,307.6747925
Punjab,1115.136289,34.39589641,158.532284,18.19,38.32,43.92,17.49172278,322.2859286
Punjab,598.9609497,12.55052964,86.0022677,27.18,65.43,13.88,32.79287141,331.2676321
Punjab,907.5481859,6.034969806,134.8135352,19.02,48.04,5.59,19.63384282,317.9422841
Punjab,592.9766065,22.11493566,246.5694879,26.5,76.12,36.4,32.91179469,318.2964764
Punjab,1063.928069,29.81913223,180.5190735,30.5,63.38,26.48,37.23790458,395.3415347
Punjab,682.9386261,22.89353478,156.994646,19.99,69.1,10.48,23.10014323,304.9282579
Punjab,868.0268935,54.25174238,227.0455341,25.41,81.16,136.04,31.88603848,340.0745672
Punjab,663.1105536,27.48891601,134.1942561,16.23,55.35,63.3,16.45543378,301.4614374
Punjab,948.7994574,28.34445035,336.8798261,25.77,51.38,23.49,39.97485901,361.5024196
Punjab,636.734756,27.98849748,182.5879565,23,73.08,21.84,27.70755388,355.3569355
Punjab,1108.627515,23.95682969,153.683405,24.37,67.64,9.38,29.07427035,366.1909313
Punjab,633.3701573,32.29800579,219.8573953,18.77,57.19,27.54,20.19900454,341.7482395
Punjab,526.4438544,25.91874416,238.1650097,13.69,80.87,27.5,15.45718695,271.149946
Punjab,974.6540345,30.05310416,277.3358585,24.52,56.82,13.09,28.20163354,374.4984752
Punjab,653.6317326,17.57671272,164.2793989,11.68,60.49,19.65,10.60916046,284.2645046
Punjab,834.4345066,9.345525373,298.5563734,20.41,60.32,37.57,22.81183398,323.1682895
Punjab,779.4760382,19.34551769,183.5630696,26.71,45.98,18.33,30.18810916,344.4954881
Punjab,573.022317,25.20478347,144.7331693,22.96,61.16,29.99,26.45637808,322.9429204
Punjab,799.3731202,20.39601267,131.1665026,31.74,80.95,32.89,40.73514027,352.1745984
Punjab,1061.674901,30.44983179,115.6386358,27.13,66.67,9.43,32.84745247,369.9454804
Punjab,964.1518655,24.68627401,134.3381906,18.73,60.47,8.41,20.46659514,316.9793801
Punjab,838.9854262,29.77358553,249.0928974,22.14,57.57,25.87,24.94734908,322.7233992
Punjab,1001.934194,17.45453659,217.5158794,21.76,64.96,23.03,25.16630054,336.2543132
Punjab,533.3346367,24.81096283,106.4944501,14.09,71.25,19.77,15.04464994,280.1858077
Punjab,766.6213026,17.93909134,76.79522927,17.3,69.14,20.62,19.33385825,309.4424619
Punjab,858.2851016,10.41160988,105.5685853,19.2,55.02,14.28,20.57220271,336.9554693
Punjab,809.7982572,23.08917035,132.5742294,11.82,64.87,33.48,11.23717239,295.0492531
Punjab,777.092392,39.86635334,169.4815879,22.24,67.2,65.41,26.04990961,299.4313281
Punjab,576.5715393,8.008712535,243.077118,20.75,44.89,19.98,21.74920752,280.5422077
Punjab,402.1165222,22.02731722,147.7369613,13.64,62.52,42.25,13.54234581,295.6356752
Punjab,945.1105835,34.61573285,284.8178853,24.02,27.58,43.31,24.58804417,358.6082229
Punjab,904.3755045,48.48644315,91.50015343,25.58,67.24,101.84,30.73380056,349.505826
Punjab,981.6937629,21.87399676,156.6153351,23.14,69.91,43.85,27.58051458,305.608268
Punjab,721.6079506,17.80552812,223.969997,20.38,71.21,10.76,23.85131919,330.6837501
Punjab,925.9830563,11.90444423,224.996539,24.96,54.07,33.7,28.54742972,366.8254169
Punjab,773.3750422,36.42309593,165.5625817,25.4,64.64,73.12,30.22357025,353.5848368
Punjab,985.1588803,18.0383993,235.7729284,23.54,81.36,59.16,29.28593077,364.4369766
Punjab,760.2354049,20.82709557,226.8770178,17.88,81.21,14.63,21.35065447,309.4930494
Punjab,936.679429,8.113570369,129.8253106,23.38,59.56,5.6,26.89624095,363.8103637
Punjab,555.5871984,31.82738399,203.3198592,27.98,62.09,54.06,33.57897945,348.7271361
Punjab,729.6123074,36.25710573,228.0112914,19.02,76.66,4.34,22.48636672,284.5721159
Punjab,821.8640115,33.31977171,147.5988753,32.49,37.49,72.22,37.43879698,383.945782
Punjab,1026.882386,11.40277989,273.6333736,19.37,55.15,20.62,20.83538639,330.6220577
Punjab,831.3627436,31.4852548,132.9157552,22.16,80.03,3.84,27.23335568,339.8329448
Punjab,1567.494811,11.76215504,180.2866481,18.64,74.63,27.06,21.75280081,360.2299646
Punjab,496.7954832,22.8846304,105.3002015,23.12,65.54,1.81,27.11389567,324.2845878
Punjab,804.1701552,27.30983781,187.2253879,13.29,37.41,58.94,10.54125139,258.3612454
Punjab,812.8169951,28.45879608,117.5309161,19.27,59.25,12.84,21.10513465,302.3426454
Punjab,972.5620544,31.5901864,165.0231827,16.54,51.15,21.6,16.47512691,310.8515361
Punjab,697.131505,23.29328013,84.75983198,22.68,64.97,4.04,26.44655835,335.1805576
Punjab,1159.436897,8.748892679,218.1778524,33.70192359,47.86,23.01,30.74597997,397.4201001
Punjab,826.0915417,30.37592788,204.055605,25.23,44.61,12.73,27.98141491,346.2490434
Punjab,565.1793499,23.80586497,245.7280407,10.14,29.03,25.8,6.902702083,258.6512952
Punjab,855.2198546,15.93795002,154.616901,32.21,78.33,34.82,41.12270703,380.7968732
Punjab,745.4008876,8.683676954,240.1830129,23.48,54,5.64,26.47034423,333.7499947
Punjab,1382.243308,45.96647028,190.0601109,18.12,62.36,35.44,19.79571868,338.1807243
Punjab,1006.824252,39.4098872,192.9465027,22.79,59.97,11.71,26.09664283,396.1114103
Punjab,801.8890224,32.15932271,310.369787,31.59227634,43.99,3.57,24.6288491,370.5400041
Punjab,827.5112678,18.01616663,147.5385004,18.67,41.11,4.78,18.44140263,308.5760933
Punjab,1006.40171,6.902113725,241.0650222,22.99,44.92,14.14,24.88202731,349.3708604
Punjab,1043.311264,34.64772432,212.6033959,18.96,49.15,8.37,19.66524734,318.4477725
Punjab,307.6598452,22.84690016,147.5234339,19.98,65.5,20.62,22.71990937,306.6949013
Punjab,903.1490039,22.53598631,99.18668845,18.57,48.06,21.24,19.0064235,326.4130937
Punjab,788.089712,36.30593309,123.6340315,14.84,86.2,27.52,17.58973595,290.7944726
Punjab,540.8589573,30.85771236,252.0799877,22.73,75.41,4.45,27.56072655,328.079195
Punjab,957.2449935,28.52042828,284.9404774,24.93,72.13,3.68,30.31253932,333.577609
Punjab,1216.016158,29.84237603,185.6652921,24.57,58.21,46.12,28.42051165,370.2497737
Punjab,947.402511,26.62359189,188.8848386,26.1,82.71,9.02,33.0114211,356.8909601
Punjab,1003.743898,34.00085688,229.9896994,23.62,56.73,15.5,26.94299155,346.4105074
Punjab,1164.965782,20.03823818,180.1126183,19.34,59.53,51.57,21.22310788,355.2234188
Punjab,642.8340077,27.5994757,248.1099156,26.2,62.55,19.79,31.13496181,355.764062
Punjab,410.8454062,12.07485711,267.4297904,15.21,70.53,55.33,16.55273456,272.2471651
Punjab,974.893984,39.68373213,194.8127759,17.5,69.55,18.5,19.65536212,333.4042368
Punjab,716.9657472,29.82477693,140.7106429,17.18,52.87,22.2,17.53731208,294.8224829
Punjab,533.0187579,15.3716531,119.8388587,27.4,52.01,3.96,31.76050942,334.8057147
Punjab,791.7535312,25.65366013,80.40297912,26.71,69.6,17.06,32.55985444,338.5695283
Punjab,943.8823619,17.91509475,249.7810681,24.44,70.73,0.28,29.48285488,372.7163197
Punjab,731.3026216,39.74205667,178.7205642,27.36,54.1,18.48,31.90997331,352.5580006
Punjab,668.7545266,39.65634474,164.0943799,17.6,36.19,7.85,16.4692179,325.2854403
Punjab,777.6053201,31.51298588,151.8503765,23.74,56.89,20.49,27.12902586,361.1804109
Punjab,775.8329441,40.53104707,149.3732828,21.37,69.35,25.38,25.0552887,328.4763612
Punjab,435.3246162,22.66103547,134.4589797,26.23,87.08,7.12,33.63812527,320.0419124
Punjab,782.6972306,32.35445009,136.1275628,21.42,42.03,14.09,22.39306306,334.242726
Punjab,492.7116356,34.56131906,206.0936226,20.08,53.6,3.09,21.67014312,310.562055
Punjab,906.1921326,26.2580519,187.301282,24.7,54.16,19.82,28.20589466,307.154929
Punjab,521.9384433,22.58791485,98.67551929,26.38,80.34,15.27,33.16370801,338.4094249
Punjab,1011.822486,36.36538441,106.798283,18.66,59.48,38.88,20.26758775,311.5591105
Punjab,701.2409116,62.33777282,105.2524898,21.69,46.39,26.85,23.20901016,339.8272869
Punjab,665.6457233,16.36404859,284.8526964,16.71,68.38,2.22,18.42804292,304.6902172
Punjab,843.4281861,5.588909195,258.6258531,9.51,53.93,106.58,9.39304222,279.7853667
Punjab,613.4556141,21.50793111,127.9823597,23,41.63,14.89,24.56341909,303.8772018
Punjab,830.371109,5.557491508,69.5154291,25.04,46.61,42.25,27.92084004,350.0466023
Punjab,601.3270766,13.62578245,182.7249133,23.31,86.01,30.22,29.43106293,323.4459544
Punjab,722.8503986,15.14653098,178.4485652,12.25,65.76,31.8,11.92631383,292.3544646
Punjab,910.1890102,20.12070834,196.1767884,20.25,61.62,22.67,22.70164008,321.0017048
Punjab,534.0823364,30.92283853,228.5821907,10.91,56.25,74.66,9.625159396,294.902927
Punjab,551.2193389,32.8513254,212.2883977,28.85,64.38,23.87,35.02822326,358.8863889
Punjab,822.5828539,30.58645101,115.5537036,16.57,64.2,77.79,17.82035392,331.8825958
Punjab,786.7729833,31.2762003,200.8025349,28.28,64.38,19.56,34.22825324,377.0680743
Punjab,823.3970026,31.89738549,234.5106023,26.73,61.72,58.29,31.79226764,351.4755485
Punjab,852.6949735,5.655278473,124.07585,17.5,73.03,20.33,20.00319751,330.6010745
Punjab,871.5684125,25.21475111,198.0509884,16.34,60.35,27.19,17.10465652,336.1118797
Punjab,908.4102295,8.256185248,137.8477064,23.75,45.33,101.84,25.98309175,361.7753726
Punjab,795.2420852,30.28487257,302.3156974,17.78,50.81,60.61,18.17136566,321.396692
Punjab,375.6625571,0.985392201,89.92445926,22.51,30.31,11.5,22.75147196,300.5599081
Punjab,481.7333087,19.70423081,248.4578073,19.59,90.4,22.14,24.66022567,303.0859146
Punjab,1136.02693,34.33589836,82.73884888,13.09,72.94,9.99,13.82413189,299.025158
Punjab,777.1313125,13.82014373,281.9912103,10.85,47.55,1.14,8.754894257,259.3925769
Punjab,1033.454685,36.5204833,116.3185798,23.13,55.77,8.95,26.16723273,345.0003512
Punjab,738.1795856,29.37859219,193.9131108,19.19,50.45,1.08,20.11468529,311.6144212
Punjab,794.1576602,28.69396981,84.15412348,19.23,83.14,32.19,23.44382082,307.7273026
Punjab,773.2943938,31.07327069,102.4900079,25.48,38.7,15.41,27.74018425,353.039857
Punjab,1300.580439,26.34185466,232.0639996,27.87,61.72,2.73,33.38171409,383.1156809
Punjab,829.4044152,27.02648484,242.4495943,20.64,58.37,41.56,22.92720824,324.1440167
Punjab,684.5676883,24.03028419,194.4102579,20.3,72.4,12.18,23.86025795,302.8177508
Punjab,435.6270307,21.56692057,224.3972553,24.5,58.44,26.06,28.34398616,312.1554876
Punjab,1232.428111,22.22746689,239.3298446,15.22,33.63,36.47,12.86268669,352.4044113
Punjab,784.5768515,12.24344323,132.7373394,23.12,56.23,27.62,26.18332325,309.3985569
Punjab,982.5824245,23.11845824,94.37570825,24.76,45.42,7.41,27.40175667,364.2551138
Punjab,1007.589518,22.79199458,177.2202605,25.4,61.19,32.66,29.87936932,338.0808166
Punjab,695.0036766,48.46103701,141.6863451,12.32,81.51,12.83,13.59126555,274.6135683
Punjab,906.1474144,34.86490555,207.5802689,18.19,33.91,46.12,17.06086213,348.535866
Punjab,677.6186067,12.07172343,207.0189669,17.61,48,3.47,17.6496659,295.5852546
Punjab,575.7271679,21.29914728,138.2424542,22.5,51.71,25.52,24.87096057,312.0574742
Punjab,1037.838706,38.98892939,228.0816986,24.4,54.28,64.92,27.79755336,327.4037503
Punjab,802.3229064,33.77362124,223.7956468,29.48,71.1,35.78,36.5901885,390.6953525
Punjab,898.6558106,38.19702567,229.4814694,19.53,57.4,20.42,21.27968337,357.3589508
Punjab,886.6798527,19.91184199,152.5760971,19.51,66.24,27.01,22.14370409,288.7289574
Punjab,924.7746315,34.11586392,230.7214406,27.75,50.61,7.8,32.11134043,350.8561272
Punjab,512.7718272,11.25692613,205.885148,23.48,63.45,55.81,27.42488652,320.702519
Punjab,662.9065282,21.06941894,217.0306302,28.34,71.67,11.54,35.03669645,367.5676741
